Estacion;Fecha inicial;Fecha final;PM10
ZIPAQUIRA - URBANO;2024-01-07 10:00;2024-01-07 10:59;14.79
ZIPAQUIRA - URBANO;2024-01-07 09:00;2024-01-07 09:59;33.24
ZIPAQUIRA - URBANO;2024-01-07 08:00;2024-01-07 08:59;50.49
ZIPAQUIRA - URBANO;2024-01-07 07:00;2024-01-07 07:59;26.15
ZIPAQUIRA - URBANO;2024-01-07 06:00;2024-01-07 06:59;18.18
ZIPAQUIRA - URBANO;2024-01-07 05:00;2024-01-07 05:59;21.16
ZIPAQUIRA - URBANO;2024-01-07 04:00;2024-01-07 04:59;14.41
ZIPAQUIRA - URBANO;2024-01-07 03:00;2024-01-07 03:59;17.0
ZIPAQUIRA - URBANO;2024-01-07 02:00;2024-01-07 02:59;17.82
ZIPAQUIRA - URBANO;2024-01-07 01:00;2024-01-07 01:59;11.99
ZIPAQUIRA - URBANO;2024-01-07 00:00;2024-01-07 00:59;19.12
ZIPAQUIRA - URBANO;2024-01-06 23:00;2024-01-06 23:59;25.51
ZIPAQUIRA - URBANO;2024-01-06 22:00;2024-01-06 22:59;10.99
ZIPAQUIRA - URBANO;2024-01-06 21:00;2024-01-06 21:59;12.36
ZIPAQUIRA - URBANO;2024-01-06 20:00;2024-01-06 20:59;19.42
ZIPAQUIRA - URBANO;2024-01-06 19:00;2024-01-06 19:59;18.7
ZIPAQUIRA - URBANO;2024-01-06 18:00;2024-01-06 18:59;12.87
ZIPAQUIRA - URBANO;2024-01-06 17:00;2024-01-06 17:59;7.92
ZIPAQUIRA - URBANO;2024-01-06 16:00;2024-01-06 16:59;8.82
ZIPAQUIRA - URBANO;2024-01-06 15:00;2024-01-06 15:59;7.16
ZIPAQUIRA - URBANO;2024-01-06 14:00;2024-01-06 14:59;8.74
ZIPAQUIRA - URBANO;2024-01-06 13:00;2024-01-06 13:59;9.51
ZIPAQUIRA - URBANO;2024-01-06 12:00;2024-01-06 12:59;11.67
ZIPAQUIRA - URBANO;2024-01-06 11:00;2024-01-06 11:59;17.13
ZIPAQUIRA - URBANO;2024-01-06 10:00;2024-01-06 10:59;38.36
ZIPAQUIRA - URBANO;2024-01-06 09:00;2024-01-06 09:59;32.02
ZIPAQUIRA - URBANO;2024-01-06 08:00;2024-01-06 08:59;39.45
ZIPAQUIRA - URBANO;2024-01-06 07:00;2024-01-06 07:59;53.22
ZIPAQUIRA - URBANO;2024-01-06 06:00;2024-01-06 06:59;41.58
ZIPAQUIRA - URBANO;2024-01-06 05:00;2024-01-06 05:59;21.66
ZIPAQUIRA - URBANO;2024-01-06 04:00;2024-01-06 04:59;15.34
ZIPAQUIRA - URBANO;2024-01-06 03:00;2024-01-06 03:59;21.18
ZIPAQUIRA - URBANO;2024-01-06 02:00;2024-01-06 02:59;15.24
ZIPAQUIRA - URBANO;2024-01-06 01:00;2024-01-06 01:59;21.21
ZIPAQUIRA - URBANO;2024-01-06 00:00;2024-01-06 00:59;14.48
ZIPAQUIRA - URBANO;2024-01-05 23:00;2024-01-05 23:59;16.14
ZIPAQUIRA - URBANO;2024-01-05 22:00;2024-01-05 22:59;18.95
ZIPAQUIRA - URBANO;2024-01-05 21:00;2024-01-05 21:59;19.75
ZIPAQUIRA - URBANO;2024-01-05 20:00;2024-01-05 20:59;19.68
ZIPAQUIRA - URBANO;2024-01-05 19:00;2024-01-05 19:59;17.08
ZIPAQUIRA - URBANO;2024-01-05 18:00;2024-01-05 18:59;13.09
ZIPAQUIRA - URBANO;2024-01-05 17:00;2024-01-05 17:59;14.75
ZIPAQUIRA - URBANO;2024-01-05 16:00;2024-01-05 16:59;12.92
ZIPAQUIRA - URBANO;2024-01-05 15:00;2024-01-05 15:59;11.89
ZIPAQUIRA - URBANO;2024-01-05 14:00;2024-01-05 14:59;9.9
ZIPAQUIRA - URBANO;2024-01-05 13:00;2024-01-05 13:59;9.73
ZIPAQUIRA - URBANO;2024-01-05 12:00;2024-01-05 12:59;14.32
ZIPAQUIRA - URBANO;2024-01-05 11:00;2024-01-05 11:59;20.45
ZIPAQUIRA - URBANO;2024-01-05 10:00;2024-01-05 10:59;24.52
ZIPAQUIRA - URBANO;2024-01-05 09:00;2024-01-05 09:59;34.21
ZIPAQUIRA - URBANO;2024-01-05 08:00;2024-01-05 08:59;48.55
ZIPAQUIRA - URBANO;2024-01-05 07:00;2024-01-05 07:59;32.83
ZIPAQUIRA - URBANO;2024-01-05 06:00;2024-01-05 06:59;19.39
ZIPAQUIRA - URBANO;2024-01-05 05:00;2024-01-05 05:59;18.39
ZIPAQUIRA - URBANO;2024-01-05 04:00;2024-01-05 04:59;12.96
ZIPAQUIRA - URBANO;2024-01-05 03:00;2024-01-05 03:59;16.28
ZIPAQUIRA - URBANO;2024-01-05 02:00;2024-01-05 02:59;12.71
ZIPAQUIRA - URBANO;2024-01-05 01:00;2024-01-05 01:59;9.39
ZIPAQUIRA - URBANO;2024-01-05 00:00;2024-01-05 00:59;13.38
ZIPAQUIRA - URBANO;2024-01-04 23:00;2024-01-04 23:59;15.06
ZIPAQUIRA - URBANO;2024-01-04 22:00;2024-01-04 22:59;15.57
ZIPAQUIRA - URBANO;2024-01-04 21:00;2024-01-04 21:59;16.21
ZIPAQUIRA - URBANO;2024-01-04 20:00;2024-01-04 20:59;17.06
ZIPAQUIRA - URBANO;2024-01-04 19:00;2024-01-04 19:59;12.42
ZIPAQUIRA - URBANO;2024-01-04 18:00;2024-01-04 18:59;12.15
ZIPAQUIRA - URBANO;2024-01-04 17:00;2024-01-04 17:59;9.74
ZIPAQUIRA - URBANO;2024-01-04 16:00;2024-01-04 16:59;8.85
ZIPAQUIRA - URBANO;2024-01-04 15:00;2024-01-04 15:59;7.82
ZIPAQUIRA - URBANO;2024-01-04 14:00;2024-01-04 14:59;9.12
ZIPAQUIRA - URBANO;2024-01-04 13:00;2024-01-04 13:59;11.74
ZIPAQUIRA - URBANO;2024-01-04 12:00;2024-01-04 12:59;12.93
ZIPAQUIRA - URBANO;2024-01-04 11:00;2024-01-04 11:59;15.14
ZIPAQUIRA - URBANO;2024-01-04 10:00;2024-01-04 10:59;27.77
ZIPAQUIRA - URBANO;2024-01-04 09:00;2024-01-04 09:59;45.76
ZIPAQUIRA - URBANO;2024-01-04 08:00;2024-01-04 08:59;58.76
ZIPAQUIRA - URBANO;2024-01-04 07:00;2024-01-04 07:59;37.9
ZIPAQUIRA - URBANO;2024-01-04 06:00;2024-01-04 06:59;31.54
ZIPAQUIRA - URBANO;2024-01-04 05:00;2024-01-04 05:59;18.65
ZIPAQUIRA - URBANO;2024-01-04 04:00;2024-01-04 04:59;8.69
ZIPAQUIRA - URBANO;2024-01-04 03:00;2024-01-04 03:59;12.65
ZIPAQUIRA - URBANO;2024-01-04 02:00;2024-01-04 02:59;6.2
ZIPAQUIRA - URBANO;2024-01-04 01:00;2024-01-04 01:59;8.52
ZIPAQUIRA - URBANO;2024-01-04 00:00;2024-01-04 00:59;11.11
ZIPAQUIRA - URBANO;2024-01-03 23:00;2024-01-03 23:59;12.3
ZIPAQUIRA - URBANO;2024-01-03 22:00;2024-01-03 22:59;14.4
ZIPAQUIRA - URBANO;2024-01-03 21:00;2024-01-03 21:59;15.25
ZIPAQUIRA - URBANO;2024-01-03 20:00;2024-01-03 20:59;12.99
ZIPAQUIRA - URBANO;2024-01-03 19:00;2024-01-03 19:59;14.6
ZIPAQUIRA - URBANO;2024-01-03 18:00;2024-01-03 18:59;11.69
ZIPAQUIRA - URBANO;2024-01-03 17:00;2024-01-03 17:59;12.99
ZIPAQUIRA - URBANO;2024-01-03 16:00;2024-01-03 16:59;9.95
ZIPAQUIRA - URBANO;2024-01-03 15:00;2024-01-03 15:59;8.95
ZIPAQUIRA - URBANO;2024-01-03 14:00;2024-01-03 14:59;10.1
ZIPAQUIRA - URBANO;2024-01-03 13:00;2024-01-03 13:59;10.11
ZIPAQUIRA - URBANO;2024-01-03 12:00;2024-01-03 12:59;10.73
ZIPAQUIRA - URBANO;2024-01-03 11:00;2024-01-03 11:59;12.91
ZIPAQUIRA - URBANO;2024-01-03 10:00;2024-01-03 10:59;19.43
ZIPAQUIRA - URBANO;2024-01-03 09:00;2024-01-03 09:59;29.77
ZIPAQUIRA - URBANO;2024-01-03 08:00;2024-01-03 08:59;39.82
ZIPAQUIRA - URBANO;2024-01-03 07:00;2024-01-03 07:59;45.18
ZIPAQUIRA - URBANO;2024-01-03 06:00;2024-01-03 06:59;35.91
ZIPAQUIRA - URBANO;2024-01-03 05:00;2024-01-03 05:59;13.54
ZIPAQUIRA - URBANO;2024-01-03 04:00;2024-01-03 04:59;15.58
ZIPAQUIRA - URBANO;2024-01-03 03:00;2024-01-03 03:59;14.39
ZIPAQUIRA - URBANO;2024-01-03 02:00;2024-01-03 02:59;10.12
ZIPAQUIRA - URBANO;2024-01-03 01:00;2024-01-03 01:59;11.57
ZIPAQUIRA - URBANO;2024-01-03 00:00;2024-01-03 00:59;16.23
ZIPAQUIRA - URBANO;2024-01-02 23:00;2024-01-02 23:59;19.91
ZIPAQUIRA - URBANO;2024-01-02 22:00;2024-01-02 22:59;14.71
ZIPAQUIRA - URBANO;2024-01-02 21:00;2024-01-02 21:59;15.79
ZIPAQUIRA - URBANO;2024-01-02 20:00;2024-01-02 20:59;15.41
ZIPAQUIRA - URBANO;2024-01-02 19:00;2024-01-02 19:59;14.2
ZIPAQUIRA - URBANO;2024-01-02 18:00;2024-01-02 18:59;13.19
ZIPAQUIRA - URBANO;2024-01-02 17:00;2024-01-02 17:59;11.93
ZIPAQUIRA - URBANO;2024-01-02 16:00;2024-01-02 16:59;9.34
ZIPAQUIRA - URBANO;2024-01-02 15:00;2024-01-02 15:59;8.37
ZIPAQUIRA - URBANO;2024-01-02 14:00;2024-01-02 14:59;8.5
ZIPAQUIRA - URBANO;2024-01-02 13:00;2024-01-02 13:59;10.12
ZIPAQUIRA - URBANO;2024-01-02 12:00;2024-01-02 12:59;12.07
ZIPAQUIRA - URBANO;2024-01-02 11:00;2024-01-02 11:59;13.8
ZIPAQUIRA - URBANO;2024-01-02 10:00;2024-01-02 10:59;15.63
ZIPAQUIRA - URBANO;2024-01-02 09:00;2024-01-02 09:59;23.27
ZIPAQUIRA - URBANO;2024-01-02 08:00;2024-01-02 08:59;18.6
ZIPAQUIRA - URBANO;2024-01-02 07:00;2024-01-02 07:59;19.19
ZIPAQUIRA - URBANO;2024-01-02 06:00;2024-01-02 06:59;17.18
ZIPAQUIRA - URBANO;2024-01-02 05:00;2024-01-02 05:59;14.68
ZIPAQUIRA - URBANO;2024-01-02 04:00;2024-01-02 04:59;14.69
ZIPAQUIRA - URBANO;2024-01-02 03:00;2024-01-02 03:59;14.38
ZIPAQUIRA - URBANO;2024-01-02 02:00;2024-01-02 02:59;13.83
ZIPAQUIRA - URBANO;2024-01-02 01:00;2024-01-02 01:59;12.26
ZIPAQUIRA - URBANO;2024-01-02 00:00;2024-01-02 00:59;11.57
ZIPAQUIRA - URBANO;2024-01-01 23:00;2024-01-01 23:59;12.68
ZIPAQUIRA - URBANO;2024-01-01 22:00;2024-01-01 22:59;14.58
ZIPAQUIRA - URBANO;2024-01-01 21:00;2024-01-01 21:59;16.47
ZIPAQUIRA - URBANO;2024-01-01 20:00;2024-01-01 20:59;13.41
ZIPAQUIRA - URBANO;2024-01-01 19:00;2024-01-01 19:59;11.92
ZIPAQUIRA - URBANO;2024-01-01 18:00;2024-01-01 18:59;9.02
ZIPAQUIRA - URBANO;2024-01-01 17:00;2024-01-01 17:59;5.83
ZIPAQUIRA - URBANO;2024-01-01 16:00;2024-01-01 16:59;4.64
ZIPAQUIRA - URBANO;2024-01-01 15:00;2024-01-01 15:59;5.01
ZIPAQUIRA - URBANO;2024-01-01 14:00;2024-01-01 14:59;5.6
ZIPAQUIRA - URBANO;2024-01-01 13:00;2024-01-01 13:59;6.07
ZIPAQUIRA - URBANO;2024-01-01 12:00;2024-01-01 12:59;5.97
ZIPAQUIRA - URBANO;2024-01-01 11:00;2024-01-01 11:59;10.14
ZIPAQUIRA - URBANO;2024-01-01 10:00;2024-01-01 10:59;24.69
ZIPAQUIRA - URBANO;2024-01-01 09:00;2024-01-01 09:59;39.42
ZIPAQUIRA - URBANO;2024-01-01 08:00;2024-01-01 08:59;42.44
ZIPAQUIRA - URBANO;2024-01-01 07:00;2024-01-01 07:59;42.41
ZIPAQUIRA - URBANO;2024-01-01 06:00;2024-01-01 06:59;41.93
ZIPAQUIRA - URBANO;2024-01-01 05:00;2024-01-01 05:59;46.34
ZIPAQUIRA - URBANO;2024-01-01 04:00;2024-01-01 04:59;42.56
ZIPAQUIRA - URBANO;2024-01-01 03:00;2024-01-01 03:59;52.91
ZIPAQUIRA - URBANO;2024-01-01 02:00;2024-01-01 02:59;71.75
ZIPAQUIRA - URBANO;2024-01-01 01:00;2024-01-01 01:59;67.19
ZIPAQUIRA - URBANO;2024-01-01 00:00;2024-01-01 00:59;27.55
ZIPAQUIRA - URBANO;2023-12-31 22:00;2023-12-31 22:59;25.26
ZIPAQUIRA - URBANO;2023-12-31 21:00;2023-12-31 21:59;28.47
ZIPAQUIRA - URBANO;2023-12-31 20:00;2023-12-31 20:59;22.55
ZIPAQUIRA - URBANO;2023-12-31 19:00;2023-12-31 19:59;13.77
ZIPAQUIRA - URBANO;2023-12-31 18:00;2023-12-31 18:59;9.91
ZIPAQUIRA - URBANO;2023-12-31 17:00;2023-12-31 17:59;5.81
ZIPAQUIRA - URBANO;2023-12-31 15:00;2023-12-31 15:59;9.55
ZIPAQUIRA - URBANO;2023-12-31 14:00;2023-12-31 14:59;8.67
ZIPAQUIRA - URBANO;2023-12-31 13:00;2023-12-31 13:59;9.59
ZIPAQUIRA - URBANO;2023-12-31 12:00;2023-12-31 12:59;11.52
ZIPAQUIRA - URBANO;2023-12-31 11:00;2023-12-31 11:59;10.15
ZIPAQUIRA - URBANO;2023-12-31 10:00;2023-12-31 10:59;13.04
ZIPAQUIRA - URBANO;2023-12-31 09:00;2023-12-31 09:59;14.32
ZIPAQUIRA - URBANO;2023-12-31 08:00;2023-12-31 08:59;15.73
ZIPAQUIRA - URBANO;2023-12-31 07:00;2023-12-31 07:59;17.12
ZIPAQUIRA - URBANO;2023-12-31 06:00;2023-12-31 06:59;18.76
ZIPAQUIRA - URBANO;2023-12-31 05:00;2023-12-31 05:59;12.49
ZIPAQUIRA - URBANO;2023-12-31 04:00;2023-12-31 04:59;13.59
ZIPAQUIRA - URBANO;2023-12-31 03:00;2023-12-31 03:59;12.67
ZIPAQUIRA - URBANO;2023-12-31 02:00;2023-12-31 02:59;12.33
ZIPAQUIRA - URBANO;2023-12-31 01:00;2023-12-31 01:59;16.94
ZIPAQUIRA - URBANO;2023-12-31 00:00;2023-12-31 00:59;14.62
ZIPAQUIRA - URBANO;2023-12-30 23:00;2023-12-30 23:59;10.84
ZIPAQUIRA - URBANO;2023-12-30 22:00;2023-12-30 22:59;13.58
ZIPAQUIRA - URBANO;2023-12-30 21:00;2023-12-30 21:59;13.29
ZIPAQUIRA - URBANO;2023-12-30 20:00;2023-12-30 20:59;10.1
ZIPAQUIRA - URBANO;2023-12-30 19:00;2023-12-30 19:59;10.2
ZIPAQUIRA - URBANO;2023-12-30 18:00;2023-12-30 18:59;12.87
ZIPAQUIRA - URBANO;2023-12-30 17:00;2023-12-30 17:59;11.51
ZIPAQUIRA - URBANO;2023-12-30 16:00;2023-12-30 16:59;9.01
ZIPAQUIRA - URBANO;2023-12-30 15:00;2023-12-30 15:59;11.08
ZIPAQUIRA - URBANO;2023-12-30 14:00;2023-12-30 14:59;9.89
ZIPAQUIRA - URBANO;2023-12-30 13:00;2023-12-30 13:59;8.52
ZIPAQUIRA - URBANO;2023-12-30 12:00;2023-12-30 12:59;10.8
ZIPAQUIRA - URBANO;2023-12-30 11:00;2023-12-30 11:59;10.41
ZIPAQUIRA - URBANO;2023-12-30 10:00;2023-12-30 10:59;13.56
ZIPAQUIRA - URBANO;2023-12-30 09:00;2023-12-30 09:59;22.02
ZIPAQUIRA - URBANO;2023-12-30 08:00;2023-12-30 08:59;36.03
ZIPAQUIRA - URBANO;2023-12-30 07:00;2023-12-30 07:59;34.95
ZIPAQUIRA - URBANO;2023-12-30 06:00;2023-12-30 06:59;25.5
ZIPAQUIRA - URBANO;2023-12-30 05:00;2023-12-30 05:59;21.62
ZIPAQUIRA - URBANO;2023-12-30 04:00;2023-12-30 04:59;24.95
ZIPAQUIRA - URBANO;2023-12-30 03:00;2023-12-30 03:59;17.11
ZIPAQUIRA - URBANO;2023-12-30 02:00;2023-12-30 02:59;15.69
ZIPAQUIRA - URBANO;2023-12-30 01:00;2023-12-30 01:59;11.71
ZIPAQUIRA - URBANO;2023-12-30 00:00;2023-12-30 00:59;11.72
ZIPAQUIRA - URBANO;2023-12-29 23:00;2023-12-29 23:59;13.3
ZIPAQUIRA - URBANO;2023-12-29 22:00;2023-12-29 22:59;16.79
ZIPAQUIRA - URBANO;2023-12-29 21:00;2023-12-29 21:59;18.04
ZIPAQUIRA - URBANO;2023-12-29 20:00;2023-12-29 20:59;14.65
ZIPAQUIRA - URBANO;2023-12-29 19:00;2023-12-29 19:59;15.2
ZIPAQUIRA - URBANO;2023-12-29 18:00;2023-12-29 18:59;11.04
ZIPAQUIRA - URBANO;2023-12-29 17:00;2023-12-29 17:59;15.15
ZIPAQUIRA - URBANO;2023-12-29 16:00;2023-12-29 16:59;11.2
ZIPAQUIRA - URBANO;2023-12-29 15:00;2023-12-29 15:59;8.97
ZIPAQUIRA - URBANO;2023-12-29 14:00;2023-12-29 14:59;10.09
ZIPAQUIRA - URBANO;2023-12-29 13:00;2023-12-29 13:59;10.78
ZIPAQUIRA - URBANO;2023-12-29 12:00;2023-12-29 12:59;11.95
ZIPAQUIRA - URBANO;2023-12-29 11:00;2023-12-29 11:59;11.36
ZIPAQUIRA - URBANO;2023-12-29 10:00;2023-12-29 10:59;24.66
ZIPAQUIRA - URBANO;2023-12-29 09:00;2023-12-29 09:59;30.27
ZIPAQUIRA - URBANO;2023-12-29 08:00;2023-12-29 08:59;31.18
ZIPAQUIRA - URBANO;2023-12-29 07:00;2023-12-29 07:59;35.49
ZIPAQUIRA - URBANO;2023-12-29 06:00;2023-12-29 06:59;28.41
ZIPAQUIRA - URBANO;2023-12-29 05:00;2023-12-29 05:59;11.53
ZIPAQUIRA - URBANO;2023-12-29 04:00;2023-12-29 04:59;9.07
ZIPAQUIRA - URBANO;2023-12-29 03:00;2023-12-29 03:59;8.64
ZIPAQUIRA - URBANO;2023-12-29 02:00;2023-12-29 02:59;10.67
ZIPAQUIRA - URBANO;2023-12-29 01:00;2023-12-29 01:59;8.43
ZIPAQUIRA - URBANO;2023-12-29 00:00;2023-12-29 00:59;15.31
ZIPAQUIRA - URBANO;2023-12-28 23:00;2023-12-28 23:59;14.41
ZIPAQUIRA - URBANO;2023-12-28 22:00;2023-12-28 22:59;15.7
ZIPAQUIRA - URBANO;2023-12-28 21:00;2023-12-28 21:59;11.43
ZIPAQUIRA - URBANO;2023-12-28 20:00;2023-12-28 20:59;8.17
ZIPAQUIRA - URBANO;2023-12-28 17:00;2023-12-28 17:59;12.58
ZIPAQUIRA - URBANO;2023-12-28 16:00;2023-12-28 16:59;10.36
ZIPAQUIRA - URBANO;2023-12-28 15:00;2023-12-28 15:59;5.96
ZIPAQUIRA - URBANO;2023-12-28 14:00;2023-12-28 14:59;6.95
ZIPAQUIRA - URBANO;2023-12-28 13:00;2023-12-28 13:59;8.89
ZIPAQUIRA - URBANO;2023-12-28 12:00;2023-12-28 12:59;14.2
ZIPAQUIRA - URBANO;2023-12-28 11:00;2023-12-28 11:59;13.55
ZIPAQUIRA - URBANO;2023-12-28 09:00;2023-12-28 09:59;28.58
ZIPAQUIRA - URBANO;2023-12-28 08:00;2023-12-28 08:59;31.4
ZIPAQUIRA - URBANO;2023-12-28 07:00;2023-12-28 07:59;39.82
ZIPAQUIRA - URBANO;2023-12-28 06:00;2023-12-28 06:59;25.34
ZIPAQUIRA - URBANO;2023-12-28 05:00;2023-12-28 05:59;23.17
ZIPAQUIRA - URBANO;2023-12-28 04:00;2023-12-28 04:59;18.36
ZIPAQUIRA - URBANO;2023-12-28 03:00;2023-12-28 03:59;15.7
ZIPAQUIRA - URBANO;2023-12-28 02:00;2023-12-28 02:59;17.25
ZIPAQUIRA - URBANO;2023-12-28 01:00;2023-12-28 01:59;15.11
ZIPAQUIRA - URBANO;2023-12-28 00:00;2023-12-28 00:59;17.06
ZIPAQUIRA - URBANO;2023-12-27 23:00;2023-12-27 23:59;20.94
ZIPAQUIRA - URBANO;2023-12-27 22:00;2023-12-27 22:59;25.34
ZIPAQUIRA - URBANO;2023-12-27 21:00;2023-12-27 21:59;23.75
ZIPAQUIRA - URBANO;2023-12-27 20:00;2023-12-27 20:59;23.7
ZIPAQUIRA - URBANO;2023-12-27 19:00;2023-12-27 19:59;14.54
ZIPAQUIRA - URBANO;2023-12-27 18:00;2023-12-27 18:59;21.02
ZIPAQUIRA - URBANO;2023-12-27 17:00;2023-12-27 17:59;10.37
ZIPAQUIRA - URBANO;2023-12-27 16:00;2023-12-27 16:59;10.31
ZIPAQUIRA - URBANO;2023-12-27 15:00;2023-12-27 15:59;8.2
ZIPAQUIRA - URBANO;2023-12-27 14:00;2023-12-27 14:59;8.5
ZIPAQUIRA - URBANO;2023-12-27 13:00;2023-12-27 13:59;7.99
ZIPAQUIRA - URBANO;2023-12-27 12:00;2023-12-27 12:59;15.91
ZIPAQUIRA - URBANO;2023-12-27 11:00;2023-12-27 11:59;10.9
ZIPAQUIRA - URBANO;2023-12-27 10:00;2023-12-27 10:59;26.41
ZIPAQUIRA - URBANO;2023-12-27 09:00;2023-12-27 09:59;18.1
ZIPAQUIRA - URBANO;2023-12-27 08:00;2023-12-27 08:59;31.24
ZIPAQUIRA - URBANO;2023-12-27 07:00;2023-12-27 07:59;22.01
ZIPAQUIRA - URBANO;2023-12-27 06:00;2023-12-27 06:59;23.26
ZIPAQUIRA - URBANO;2023-12-27 05:00;2023-12-27 05:59;12.8
ZIPAQUIRA - URBANO;2023-12-27 04:00;2023-12-27 04:59;15.96
ZIPAQUIRA - URBANO;2023-12-27 03:00;2023-12-27 03:59;10.06
ZIPAQUIRA - URBANO;2023-12-27 02:00;2023-12-27 02:59;10.23
ZIPAQUIRA - URBANO;2023-12-27 01:00;2023-12-27 01:59;5.4
ZIPAQUIRA - URBANO;2023-12-27 00:00;2023-12-27 00:59;4.93
ZIPAQUIRA - URBANO;2023-12-26 23:00;2023-12-26 23:59;10.75
ZIPAQUIRA - URBANO;2023-12-26 22:00;2023-12-26 22:59;7.78
ZIPAQUIRA - URBANO;2023-12-26 21:00;2023-12-26 21:59;7.97
ZIPAQUIRA - URBANO;2023-12-26 20:00;2023-12-26 20:59;9.58
ZIPAQUIRA - URBANO;2023-12-26 19:00;2023-12-26 19:59;7.98
ZIPAQUIRA - URBANO;2023-12-26 18:00;2023-12-26 18:59;12.39
ZIPAQUIRA - URBANO;2023-12-26 17:00;2023-12-26 17:59;10.71
ZIPAQUIRA - URBANO;2023-12-26 16:00;2023-12-26 16:59;10.82
ZIPAQUIRA - URBANO;2023-12-26 15:00;2023-12-26 15:59;10.75
ZIPAQUIRA - URBANO;2023-12-26 14:00;2023-12-26 14:59;8.82
ZIPAQUIRA - URBANO;2023-12-26 13:00;2023-12-26 13:59;10.72
ZIPAQUIRA - URBANO;2023-12-26 12:00;2023-12-26 12:59;10.65
ZIPAQUIRA - URBANO;2023-12-26 11:00;2023-12-26 11:59;13.03
ZIPAQUIRA - URBANO;2023-12-26 10:00;2023-12-26 10:59;12.65
ZIPAQUIRA - URBANO;2023-12-26 09:00;2023-12-26 09:59;14.38
ZIPAQUIRA - URBANO;2023-12-26 08:00;2023-12-26 08:59;21.4
ZIPAQUIRA - URBANO;2023-12-26 07:00;2023-12-26 07:59;16.18
ZIPAQUIRA - URBANO;2023-12-26 06:00;2023-12-26 06:59;18.65
ZIPAQUIRA - URBANO;2023-12-26 05:00;2023-12-26 05:59;14.62
ZIPAQUIRA - URBANO;2023-12-26 04:00;2023-12-26 04:59;12.2
ZIPAQUIRA - URBANO;2023-12-26 03:00;2023-12-26 03:59;9.31
ZIPAQUIRA - URBANO;2023-12-26 02:00;2023-12-26 02:59;5.44
ZIPAQUIRA - URBANO;2023-12-26 01:00;2023-12-26 01:59;4.74
ZIPAQUIRA - URBANO;2023-12-26 00:00;2023-12-26 00:59;4.69
ZIPAQUIRA - URBANO;2023-12-25 23:00;2023-12-25 23:59;5.4
ZIPAQUIRA - URBANO;2023-12-25 22:00;2023-12-25 22:59;8.25
ZIPAQUIRA - URBANO;2023-12-25 21:00;2023-12-25 21:59;10.16
ZIPAQUIRA - URBANO;2023-12-25 20:00;2023-12-25 20:59;9.25
ZIPAQUIRA - URBANO;2023-12-25 19:00;2023-12-25 19:59;10.39
ZIPAQUIRA - URBANO;2023-12-25 18:00;2023-12-25 18:59;9.17
ZIPAQUIRA - URBANO;2023-12-25 17:00;2023-12-25 17:59;6.89
ZIPAQUIRA - URBANO;2023-12-25 16:00;2023-12-25 16:59;5.34
ZIPAQUIRA - URBANO;2023-12-25 15:00;2023-12-25 15:59;5.4
ZIPAQUIRA - URBANO;2023-12-25 14:00;2023-12-25 14:59;5.07
ZIPAQUIRA - URBANO;2023-12-25 13:00;2023-12-25 13:59;4.95
ZIPAQUIRA - URBANO;2023-12-25 12:00;2023-12-25 12:59;6.12
ZIPAQUIRA - URBANO;2023-12-25 11:00;2023-12-25 11:59;7.81
ZIPAQUIRA - URBANO;2023-12-25 10:00;2023-12-25 10:59;11.03
ZIPAQUIRA - URBANO;2023-12-25 09:00;2023-12-25 09:59;23.82
ZIPAQUIRA - URBANO;2023-12-25 08:00;2023-12-25 08:59;25.74
ZIPAQUIRA - URBANO;2023-12-25 07:00;2023-12-25 07:59;29.33
ZIPAQUIRA - URBANO;2023-12-25 06:00;2023-12-25 06:59;22.91
ZIPAQUIRA - URBANO;2023-12-25 05:00;2023-12-25 05:59;32.64
ZIPAQUIRA - URBANO;2023-12-25 04:00;2023-12-25 04:59;27.38
ZIPAQUIRA - URBANO;2023-12-25 03:00;2023-12-25 03:59;31.93
ZIPAQUIRA - URBANO;2023-12-25 02:00;2023-12-25 02:59;29.84
ZIPAQUIRA - URBANO;2023-12-25 01:00;2023-12-25 01:59;26.02
ZIPAQUIRA - URBANO;2023-12-25 00:00;2023-12-25 00:59;24.88
ZIPAQUIRA - URBANO;2023-12-24 23:00;2023-12-24 23:59;24.88
ZIPAQUIRA - URBANO;2023-12-24 22:00;2023-12-24 22:59;25.28
ZIPAQUIRA - URBANO;2023-12-24 21:00;2023-12-24 21:59;31.1
ZIPAQUIRA - URBANO;2023-12-24 20:00;2023-12-24 20:59;19.19
ZIPAQUIRA - URBANO;2023-12-24 19:00;2023-12-24 19:59;15.2
ZIPAQUIRA - URBANO;2023-12-24 18:00;2023-12-24 18:59;9.84
ZIPAQUIRA - URBANO;2023-12-24 17:00;2023-12-24 17:59;8.77
ZIPAQUIRA - URBANO;2023-12-24 16:00;2023-12-24 16:59;6.23
ZIPAQUIRA - URBANO;2023-12-24 15:00;2023-12-24 15:59;7.84
ZIPAQUIRA - URBANO;2023-12-24 14:00;2023-12-24 14:59;7.18
ZIPAQUIRA - URBANO;2023-12-24 13:00;2023-12-24 13:59;7.12
ZIPAQUIRA - URBANO;2023-12-24 12:00;2023-12-24 12:59;7.1
ZIPAQUIRA - URBANO;2023-12-24 11:00;2023-12-24 11:59;7.31
ZIPAQUIRA - URBANO;2023-12-24 10:00;2023-12-24 10:59;13.44
